date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
19:20:36	127260/127260	---MCZ	200	added ('OK')	text/html	date:Tue,%2021%20Jul%202020%2012:20:37%20GMT	https://jeep.everfashion.asia/son3ce	D:/MyPham/LadiPages/3CE_NEW/jeep.everfashion.asia/son3ce.html	(from )
19:20:37	45309/45309	---MCZ	200	added ('OK')	text/html	date:Tue,%2021%20Jul%202020%2012:20:37%20GMT	https://jeep.everfashion.asia/sonthank	D:/MyPham/LadiPages/3CE_NEW/jeep.everfashion.asia/sonthank.html	(from )
19:20:37	22/22	---M--	200	added ('OK')	text/plain	date:Tue,%2021%20Jul%202020%2012:20:37%20GMT	https://jeep.everfashion.asia/robots.txt		(from )
19:20:38	150/150	---M--	301	error ('Moved%20Permanently')	text/html	date:Tue,%2021%20Jul%202020%2012:20:38%20GMT	https://static.ladipage.net/5e4e0f54a9c6692c79a659da/101299525_335871917382627_2864306955193679872_n-20200529094110-20200531152421.jpg	D:/MyPham/LadiPages/3CE_NEW/static.ladipage.net/5e4e0f54a9c6692c79a659da/101299525_335871917382627_2864306955193679872_n-20200529094110-20200531152421.2.delayed	(from https://jeep.everfashion.asia/son3ce)
19:20:40	151071/151071	---MC-	200	added ('OK')	text/javascript	date:Tue,%2021%20Jul%202020%2012:20:40%20GMT	https://w.ladicdn.com/v2/source/ladipage.min.js?v=1594175749601	D:/MyPham/LadiPages/3CE_NEW/w.ladicdn.com/v2/source/ladipage.min8697.js	(from https://jeep.everfashion.asia/son3ce)
19:20:40	52671/52671	---MCZ	200	added ('OK')	image/jpeg	date:Tue,%2021%20Jul%202020%2012:20:41%20GMT	https://w.ladicdn.com/s700x700/5e4e0f54a9c6692c79a659da/3ce-mau-speak-up-classic-blue-20200618165701.jpg	D:/MyPham/LadiPages/3CE_NEW/w.ladicdn.com/s700x700/5e4e0f54a9c6692c79a659da/3ce-mau-speak-up-classic-blue-20200618165701.jpg	(from https://jeep.everfashion.asia/son3ce)
19:20:40	184189/184189	---MCZ	200	added ('OK')	image/jpeg	date:Tue,%2021%20Jul%202020%2012:20:40%20GMT	https://w.ladicdn.com:443/5e4e0f54a9c6692c79a659da/101299525_335871917382627_2864306955193679872_n-20200529094110-20200531152421.jpg	D:/MyPham/LadiPages/3CE_NEW/w.ladicdn.com_443/5e4e0f54a9c6692c79a659da/101299525_335871917382627_2864306955193679872_n-20200529094110-20200531152421.jpg	(from https://jeep.everfashion.asia/son3ce)
19:20:41	58658/58658	---MCZ	200	added ('OK')	image/jpeg	date:Tue,%2021%20Jul%202020%2012:20:41%20GMT	https://w.ladicdn.com/s600x600/5e4e0f54a9c6692c79a659da/100886673_775777139828190_8105002921373990912_n-20200529094110-20200531152415.jpg	D:/MyPham/LadiPages/3CE_NEW/w.ladicdn.com/s600x600/5e4e0f54a9c6692c79a659da/100886673_775777139828190_8105002921373990912_n-20200529094110-20200531152415.jpg	(from https://jeep.everfashion.asia/son3ce)
19:20:41	51372/51372	---MCZ	200	added ('OK')	image/jpeg	date:Tue,%2021%20Jul%202020%2012:20:41%20GMT	https://w.ladicdn.com/s450x450/5e4e0f54a9c6692c79a659da/101299525_335871917382627_2864306955193679872_n-20200529094110-20200531152421.jpg	D:/MyPham/LadiPages/3CE_NEW/w.ladicdn.com/s450x450/5e4e0f54a9c6692c79a659da/101299525_335871917382627_2864306955193679872_n-20200529094110-20200531152421.jpg	(from https://jeep.everfashion.asia/son3ce)
19:20:41	31474/31474	---MCZ	200	added ('OK')	image/jpeg	date:Tue,%2021%20Jul%202020%2012:20:42%20GMT	https://w.ladicdn.com/s600x600/5e4e0f54a9c6692c79a659da/101241090_261647161706032_6132980739093823488_n-20200529094109-20200531152421.jpg	D:/MyPham/LadiPages/3CE_NEW/w.ladicdn.com/s600x600/5e4e0f54a9c6692c79a659da/101241090_261647161706032_6132980739093823488_n-20200529094109-20200531152421.jpg	(from https://jeep.everfashion.asia/son3ce)
